"","GEOID","location","name","estimate","moe","label","concept","geography"
"4638","295101165001","Block Group 1; Census Tract 1165; St. Louis city; Missouri","B08301_018",0,12,"Estimate!!Total:!!Bicycle","MEANS OF TRANSPORTATION TO WORK","block group"
"4639","295101165001","Block Group 1; Census Tract 1165; St. Louis city; Missouri","B08301_019",22,31,"Estimate!!Total:!!Walked","MEANS OF TRANSPORTATION TO WORK","block group"
"4640","295101165001","Block Group 1; Census Tract 1165; St. Louis city; Missouri","B08301_020",12,18,"Estimate!!Total:!!Other means","MEANS OF TRANSPORTATION TO WORK","block group"
"4641","295101165001","Block Group 1; Census Tract 1165; St. Louis city; Missouri","B08301_021",163,73,"Estimate!!Total:!!Worked from home","MEANS OF TRANSPORTATION TO WORK","block group"
"4642","295101165002","Block Group 2; Census Tract 1165; St. Louis city; Missouri","B08301_001",225,129,"Estimate!!Total:","MEANS OF TRANSPORTATION TO WORK","block group"
"4643","295101165002","Block Group 2; Census Tract 1165; St. Louis city; Missouri","B08301_002",141,94,"Estimate!!Total:!!Car, truck, or van:","MEANS OF TRANSPORTATION TO WORK","block group"
"4644","295101165002","Block Group 2; Census Tract 1165; St. Louis city; Missouri","B08301_003",141,94,"Estimate!!Total:!!Car, truck, or van:!!Drove alone","MEANS OF TRANSPORTATION TO WORK","block group"
"4645","295101165002","Block Group 2; Census Tract 1165; St. Louis city; Missouri","B08301_004",0,12,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:","MEANS OF TRANSPORTATION TO WORK","block group"
"4646","295101165002","Block Group 2; Census Tract 1165; St. Louis city; Missouri","B08301_005",0,12,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 2-person carpool","MEANS OF TRANSPORTATION TO WORK","block group"
"4647","295101165002","Block Group 2; Census Tract 1165; St. Louis city; Missouri","B08301_006",0,12,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 3-person carpool","MEANS OF TRANSPORTATION TO WORK","block group"
"4648","295101165002","Block Group 2; Census Tract 1165; St. Louis city; Missouri","B08301_007",0,12,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 4-person carpool","MEANS OF TRANSPORTATION TO WORK","block group"
"4649","295101165002","Block Group 2; Census Tract 1165; St. Louis city; Missouri","B08301_008",0,12,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 5- or 6-person carpool","MEANS OF TRANSPORTATION TO WORK","block group"
"4650","295101165002","Block Group 2; Census Tract 1165; St. Louis city; Missouri","B08301_009",0,12,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 7-or-more-person carpool","MEANS OF TRANSPORTATION TO WORK","block group"
"4651","295101165002","Block Group 2; Census Tract 1165; St. Louis city; Missouri","B08301_010",47,49,"Estimate!!Total:!!Public transportation (excluding taxicab):","MEANS OF TRANSPORTATION TO WORK","block group"
"4652","295101165002","Block Group 2; Census Tract 1165; St. Louis city; Missouri","B08301_011",47,49,"Estimate!!Total:!!Public transportation (excluding taxicab):!!Bus","MEANS OF TRANSPORTATION TO WORK","block group"
"4653","295101165002","Block Group 2; Census Tract 1165; St. Louis city; Missouri","B08301_012",0,12,"Estimate!!Total:!!Public transportation (excluding taxicab):!!Subway or elevated rail","MEANS OF TRANSPORTATION TO WORK","block group"
"4654","295101165002","Block Group 2; Census Tract 1165; St. Louis city; Missouri","B08301_013",0,12,"Estimate!!Total:!!Public transportation (excluding taxicab):!!Long-distance train or commuter rail","MEANS OF TRANSPORTATION TO WORK","block group"
"4655","295101165002","Block Group 2; Census Tract 1165; St. Louis city; Missouri","B08301_014",0,12,"Estimate!!Total:!!Public transportation (excluding taxicab):!!Light rail, streetcar or trolley (carro público in Puerto Rico)","MEANS OF TRANSPORTATION TO WORK","block group"
"4656","295101165002","Block Group 2; Census Tract 1165; St. Louis city; Missouri","B08301_015",0,12,"Estimate!!Total:!!Public transportation (excluding taxicab):!!Ferryboat","MEANS OF TRANSPORTATION TO WORK","block group"
"4657","295101165002","Block Group 2; Census Tract 1165; St. Louis city; Missouri","B08301_016",0,12,"Estimate!!Total:!!Taxicab","MEANS OF TRANSPORTATION TO WORK","block group"
"4658","295101165002","Block Group 2; Census Tract 1165; St. Louis city; Missouri","B08301_017",0,12,"Estimate!!Total:!!Motorcycle","MEANS OF TRANSPORTATION TO WORK","block group"
"4659","295101165002","Block Group 2; Census Tract 1165; St. Louis city; Missouri","B08301_018",0,12,"Estimate!!Total:!!Bicycle","MEANS OF TRANSPORTATION TO WORK","block group"
"4660","295101165002","Block Group 2; Census Tract 1165; St. Louis city; Missouri","B08301_019",0,12,"Estimate!!Total:!!Walked","MEANS OF TRANSPORTATION TO WORK","block group"
"4661","295101165002","Block Group 2; Census Tract 1165; St. Louis city; Missouri","B08301_020",0,12,"Estimate!!Total:!!Other means","MEANS OF TRANSPORTATION TO WORK","block group"
"4662","295101165002","Block Group 2; Census Tract 1165; St. Louis city; Missouri","B08301_021",37,50,"Estimate!!Total:!!Worked from home","MEANS OF TRANSPORTATION TO WORK","block group"
"4663","295101165003","Block Group 3; Census Tract 1165; St. Louis city; Missouri","B08301_001",644,292,"Estimate!!Total:","MEANS OF TRANSPORTATION TO WORK","block group"
"4664","295101165003","Block Group 3; Census Tract 1165; St. Louis city; Missouri","B08301_002",621,291,"Estimate!!Total:!!Car, truck, or van:","MEANS OF TRANSPORTATION TO WORK","block group"
"4665","295101165003","Block Group 3; Census Tract 1165; St. Louis city; Missouri","B08301_003",423,160,"Estimate!!Total:!!Car, truck, or van:!!Drove alone","MEANS OF TRANSPORTATION TO WORK","block group"
"4666","295101165003","Block Group 3; Census Tract 1165; St. Louis city; Missouri","B08301_004",198,198,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:","MEANS OF TRANSPORTATION TO WORK","block group"
"4667","295101165003","Block Group 3; Census Tract 1165; St. Louis city; Missouri","B08301_005",198,198,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 2-person carpool","MEANS OF TRANSPORTATION TO WORK","block group"
"4668","295101165003","Block Group 3; Census Tract 1165; St. Louis city; Missouri","B08301_006",0,12,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 3-person carpool","MEANS OF TRANSPORTATION TO WORK","block group"
"4669","295101165003","Block Group 3; Census Tract 1165; St. Louis city; Missouri","B08301_007",0,12,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 4-person carpool","MEANS OF TRANSPORTATION TO WORK","block group"
"4670","295101165003","Block Group 3; Census Tract 1165; St. Louis city; Missouri","B08301_008",0,12,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 5- or 6-person carpool","MEANS OF TRANSPORTATION TO WORK","block group"
"4671","295101165003","Block Group 3; Census Tract 1165; St. Louis city; Missouri","B08301_009",0,12,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 7-or-more-person carpool","MEANS OF TRANSPORTATION TO WORK","block group"
"4672","295101165003","Block Group 3; Census Tract 1165; St. Louis city; Missouri","B08301_010",0,12,"Estimate!!Total:!!Public transportation (excluding taxicab):","MEANS OF TRANSPORTATION TO WORK","block group"
"4673","295101165003","Block Group 3; Census Tract 1165; St. Louis city; Missouri","B08301_011",0,12,"Estimate!!Total:!!Public transportation (excluding taxicab):!!Bus","MEANS OF TRANSPORTATION TO WORK","block group"
"4674","295101165003","Block Group 3; Census Tract 1165; St. Louis city; Missouri","B08301_012",0,12,"Estimate!!Total:!!Public transportation (excluding taxicab):!!Subway or elevated rail","MEANS OF TRANSPORTATION TO WORK","block group"
"4675","295101165003","Block Group 3; Census Tract 1165; St. Louis city; Missouri","B08301_013",0,12,"Estimate!!Total:!!Public transportation (excluding taxicab):!!Long-distance train or commuter rail","MEANS OF TRANSPORTATION TO WORK","block group"
"4676","295101165003","Block Group 3; Census Tract 1165; St. Louis city; Missouri","B08301_014",0,12,"Estimate!!Total:!!Public transportation (excluding taxicab):!!Light rail, streetcar or trolley (carro público in Puerto Rico)","MEANS OF TRANSPORTATION TO WORK","block group"
"4677","295101165003","Block Group 3; Census Tract 1165; St. Louis city; Missouri","B08301_015",0,12,"Estimate!!Total:!!Public transportation (excluding taxicab):!!Ferryboat","MEANS OF TRANSPORTATION TO WORK","block group"
"4678","295101165003","Block Group 3; Census Tract 1165; St. Louis city; Missouri","B08301_016",0,12,"Estimate!!Total:!!Taxicab","MEANS OF TRANSPORTATION TO WORK","block group"
"4679","295101165003","Block Group 3; Census Tract 1165; St. Louis city; Missouri","B08301_017",0,12,"Estimate!!Total:!!Motorcycle","MEANS OF TRANSPORTATION TO WORK","block group"
"4680","295101165003","Block Group 3; Census Tract 1165; St. Louis city; Missouri","B08301_018",0,12,"Estimate!!Total:!!Bicycle","MEANS OF TRANSPORTATION TO WORK","block group"
"4681","295101165003","Block Group 3; Census Tract 1165; St. Louis city; Missouri","B08301_019",0,12,"Estimate!!Total:!!Walked","MEANS OF TRANSPORTATION TO WORK","block group"
"4682","295101165003","Block Group 3; Census Tract 1165; St. Louis city; Missouri","B08301_020",0,12,"Estimate!!Total:!!Other means","MEANS OF TRANSPORTATION TO WORK","block group"
"4683","295101165003","Block Group 3; Census Tract 1165; St. Louis city; Missouri","B08301_021",23,26,"Estimate!!Total:!!Worked from home","MEANS OF TRANSPORTATION TO WORK","block group"
"4684","295101165004","Block Group 4; Census Tract 1165; St. Louis city; Missouri","B08301_001",705,164,"Estimate!!Total:","MEANS OF TRANSPORTATION TO WORK","block group"
"4685","295101165004","Block Group 4; Census Tract 1165; St. Louis city; Missouri","B08301_002",601,162,"Estimate!!Total:!!Car, truck, or van:","MEANS OF TRANSPORTATION TO WORK","block group"
"4686","295101165004","Block Group 4; Census Tract 1165; St. Louis city; Missouri","B08301_003",503,142,"Estimate!!Total:!!Car, truck, or van:!!Drove alone","MEANS OF TRANSPORTATION TO WORK","block group"
"4687","295101165004","Block Group 4; Census Tract 1165; St. Louis city; Missouri","B08301_004",98,71,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:","MEANS OF TRANSPORTATION TO WORK","block group"
"4688","295101165004","Block Group 4; Census Tract 1165; St. Louis city; Missouri","B08301_005",73,65,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 2-person carpool","MEANS OF TRANSPORTATION TO WORK","block group"
"4689","295101165004","Block Group 4; Census Tract 1165; St. Louis city; Missouri","B08301_006",25,27,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 3-person carpool","MEANS OF TRANSPORTATION TO WORK","block group"
"4690","295101165004","Block Group 4; Census Tract 1165; St. Louis city; Missouri","B08301_007",0,12,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 4-person carpool","MEANS OF TRANSPORTATION TO WORK","block group"
"4691","295101165004","Block Group 4; Census Tract 1165; St. Louis city; Missouri","B08301_008",0,12,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 5- or 6-person carpool","MEANS OF TRANSPORTATION TO WORK","block group"
"4692","295101165004","Block Group 4; Census Tract 1165; St. Louis city; Missouri","B08301_009",0,12,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 7-or-more-person carpool","MEANS OF TRANSPORTATION TO WORK","block group"
"4693","295101165004","Block Group 4; Census Tract 1165; St. Louis city; Missouri","B08301_010",20,31,"Estimate!!Total:!!Public transportation (excluding taxicab):","MEANS OF TRANSPORTATION TO WORK","block group"
"4694","295101165004","Block Group 4; Census Tract 1165; St. Louis city; Missouri","B08301_011",20,31,"Estimate!!Total:!!Public transportation (excluding taxicab):!!Bus","MEANS OF TRANSPORTATION TO WORK","block group"
"4695","295101165004","Block Group 4; Census Tract 1165; St. Louis city; Missouri","B08301_012",0,12,"Estimate!!Total:!!Public transportation (excluding taxicab):!!Subway or elevated rail","MEANS OF TRANSPORTATION TO WORK","block group"
"4696","295101165004","Block Group 4; Census Tract 1165; St. Louis city; Missouri","B08301_013",0,12,"Estimate!!Total:!!Public transportation (excluding taxicab):!!Long-distance train or commuter rail","MEANS OF TRANSPORTATION TO WORK","block group"
"4697","295101165004","Block Group 4; Census Tract 1165; St. Louis city; Missouri","B08301_014",0,12,"Estimate!!Total:!!Public transportation (excluding taxicab):!!Light rail, streetcar or trolley (carro público in Puerto Rico)","MEANS OF TRANSPORTATION TO WORK","block group"
"4698","295101165004","Block Group 4; Census Tract 1165; St. Louis city; Missouri","B08301_015",0,12,"Estimate!!Total:!!Public transportation (excluding taxicab):!!Ferryboat","MEANS OF TRANSPORTATION TO WORK","block group"
"4699","295101165004","Block Group 4; Census Tract 1165; St. Louis city; Missouri","B08301_016",0,12,"Estimate!!Total:!!Taxicab","MEANS OF TRANSPORTATION TO WORK","block group"
"4700","295101165004","Block Group 4; Census Tract 1165; St. Louis city; Missouri","B08301_017",0,12,"Estimate!!Total:!!Motorcycle","MEANS OF TRANSPORTATION TO WORK","block group"
"4701","295101165004","Block Group 4; Census Tract 1165; St. Louis city; Missouri","B08301_018",0,12,"Estimate!!Total:!!Bicycle","MEANS OF TRANSPORTATION TO WORK","block group"
"4702","295101165004","Block Group 4; Census Tract 1165; St. Louis city; Missouri","B08301_019",0,12,"Estimate!!Total:!!Walked","MEANS OF TRANSPORTATION TO WORK","block group"
"4703","295101165004","Block Group 4; Census Tract 1165; St. Louis city; Missouri","B08301_020",0,12,"Estimate!!Total:!!Other means","MEANS OF TRANSPORTATION TO WORK","block group"
"4704","295101165004","Block Group 4; Census Tract 1165; St. Louis city; Missouri","B08301_021",84,50,"Estimate!!Total:!!Worked from home","MEANS OF TRANSPORTATION TO WORK","block group"
"4705","295101171001","Block Group 1; Census Tract 1171; St. Louis city; Missouri","B08301_001",904,183,"Estimate!!Total:","MEANS OF TRANSPORTATION TO WORK","block group"
"4706","295101171001","Block Group 1; Census Tract 1171; St. Louis city; Missouri","B08301_002",691,177,"Estimate!!Total:!!Car, truck, or van:","MEANS OF TRANSPORTATION TO WORK","block group"
"4707","295101171001","Block Group 1; Census Tract 1171; St. Louis city; Missouri","B08301_003",665,177,"Estimate!!Total:!!Car, truck, or van:!!Drove alone","MEANS OF TRANSPORTATION TO WORK","block group"
"4708","295101171001","Block Group 1; Census Tract 1171; St. Louis city; Missouri","B08301_004",26,29,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:","MEANS OF TRANSPORTATION TO WORK","block group"
"4709","295101171001","Block Group 1; Census Tract 1171; St. Louis city; Missouri","B08301_005",22,28,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 2-person carpool","MEANS OF TRANSPORTATION TO WORK","block group"
"4710","295101171001","Block Group 1; Census Tract 1171; St. Louis city; Missouri","B08301_006",4,7,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 3-person carpool","MEANS OF TRANSPORTATION TO WORK","block group"
"4711","295101171001","Block Group 1; Census Tract 1171; St. Louis city; Missouri","B08301_007",0,12,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 4-person carpool","MEANS OF TRANSPORTATION TO WORK","block group"
"4712","295101171001","Block Group 1; Census Tract 1171; St. Louis city; Missouri","B08301_008",0,12,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 5- or 6-person carpool","MEANS OF TRANSPORTATION TO WORK","block group"
"4713","295101171001","Block Group 1; Census Tract 1171; St. Louis city; Missouri","B08301_009",0,12,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 7-or-more-person carpool","MEANS OF TRANSPORTATION TO WORK","block group"
"4714","295101171001","Block Group 1; Census Tract 1171; St. Louis city; Missouri","B08301_010",43,34,"Estimate!!Total:!!Public transportation (excluding taxicab):","MEANS OF TRANSPORTATION TO WORK","block group"
"4715","295101171001","Block Group 1; Census Tract 1171; St. Louis city; Missouri","B08301_011",36,33,"Estimate!!Total:!!Public transportation (excluding taxicab):!!Bus","MEANS OF TRANSPORTATION TO WORK","block group"
"4716","295101171001","Block Group 1; Census Tract 1171; St. Louis city; Missouri","B08301_012",7,11,"Estimate!!Total:!!Public transportation (excluding taxicab):!!Subway or elevated rail","MEANS OF TRANSPORTATION TO WORK","block group"
